Date & Time,use [kW],gen [kW],KitchenDenLights [kW],MasterBedBathLights [kW],MasterOutlets [kW],DenOutdoorLights [kW],DenOutlets [kW],RearBasementLights [kW],KitchenOutletsEast [kW],KitchenOutletsSouth [kW],DishwasherDisposalSinkLight [kW],Refrigerator [kW],Microwave [kW],OfficeLights [kW]
2015-06-12 01:00:00,0.0,0.0,0.013947778,0.09153,0.048887778,0.0009966670000000001,0.000458889,0.0039011109999999996,0.005188889,0.005865556,0.006175555,0.181535556,0.009766667,0.059815556000000006
2015-06-12 01:30:00,0.0,0.0,0.013947778000000001,0.091444444,0.04854,0.00099,0.000462222,0.003905555,0.0050977769999999995,0.006025556,0.004247778,0.03988,0.009171111,0.060064444
2015-06-12 02:00:00,0.0,0.0,0.013984443999999999,0.091904445,0.049528889,0.0010011109999999998,0.000462222,0.003921111,0.005186667,0.00594,0.004554445000000001,0.13441888899999999,0.009636667,0.059952222
2015-06-12 02:30:00,0.0,0.0,0.014008889,0.09222888900000001,0.048921111,0.0009966670000000001,0.000477778,0.00395,0.005147778,0.0060188889999999995,0.004438888,0.09631,0.009528888999999999,0.060067778
2015-06-12 03:00:00,0.0,0.0,0.014012223,0.09230777800000001,0.049344445,0.000997778,0.00047,0.003946666,0.005153334000000001,0.0060366659999999996,0.00438,0.077084445,0.009445556,0.060115555
2015-06-12 03:30:00,0.0,0.0,0.013989999999999999,0.092064445,0.048443333000000005,0.001002222,0.000468889,0.003941111000000001,0.00517,0.005943333,0.004614445,0.150183333,0.009716667,0.059924444
2015-06-12 04:00:00,0.0,0.0,0.013962222,0.09151,0.048443334000000005,0.000991112,0.00047,0.0039266660000000005,0.005066667,0.006062222,0.00418,0.018545555999999998,0.009091111,0.06007
2015-06-12 04:30:00,0.0,0.0,0.014466666,0.091808889,0.049908889,0.001075555,0.00045555499999999996,0.0039222219999999995,0.005177778,0.005897778,0.0049244449999999995,0.21147444399999998,0.00981,0.059963333
2015-06-12 05:00:00,0.0,0.0,0.013831111,0.090766667,0.0479,0.00099,0.000432222,0.003864445,0.005042222,0.0059900000000000005,0.004153333,0.018491112,0.008902222000000001,0.059975555
2015-06-12 05:30:00,0.0,0.0,0.013814444,0.090328889,0.048049999999999995,0.000988888,0.00043000000000000004,0.003801112,0.0051277779999999995,0.005758889,0.0045544439999999995,0.14786,0.009422222000000001,0.059712221999999995
2015-06-12 06:00:00,0.0,0.0,0.013858889,0.091461111,0.048434445,0.000976667,0.000441111,0.003822222,0.005101111,0.005913333,0.004378889,0.08610444399999999,0.00927,0.059996667000000004
2015-06-12 06:30:00,0.0,0.0,0.080546667,0.091174444,0.047754445,0.000941112,0.000413334,0.0038288890000000003,0.549444445,0.0074655550000000005,0.033600000000000005,0.072681111,0.008786667000000001,0.060356667
2015-06-12 07:00:00,0.0,0.0,0.23941111199999998,0.092172222,0.048404445000000004,0.001002222,0.000493333,0.003872223,0.18267666700000001,0.4144,0.044892221999999996,0.22065,0.009981111,0.060016667
2015-06-12 07:30:00,0.0,0.0,0.239286667,0.125537778,0.061234444,0.000971111,0.00047,0.0038699999999999997,0.172366666,0.40187666699999997,0.04382,0.110072222,0.009504445,0.060276666000000007
2015-06-12 08:00:00,0.0,0.0,0.238112223,0.151972222,0.048708889000000005,0.000907777,0.000382222,0.0038688890000000004,0.144781111,0.006394444,0.042177777,0.182501111,0.009366666,0.060384445
2015-06-12 08:30:00,0.0,0.0,0.021903334,0.093811111,0.04802,0.00091,0.000422222,0.003824445,0.016444445,0.0061755560000000004,0.042108889,0.055595555,0.009061111,0.06037
2015-06-12 09:00:00,0.0,0.0,0.013845554999999999,0.091173333,0.048257778,0.000738889,0.000338889,0.0038011110000000002,0.0051,0.0060777769999999995,0.042377778,0.161068888,0.096508889,0.060431110999999996
2015-06-12 09:30:00,0.0,0.0,0.013908889,0.130424444,0.047445555,0.0008522219999999999,0.000357778,0.003792223,0.0053577780000000005,0.006136667,0.042,0.069493333,0.009003334,0.060215555000000004
2015-06-12 10:00:00,0.0,0.0,0.0138,0.089882222,0.047715555,0.000932223,0.000436667,0.0037600000000000003,0.005144445,0.005743333,0.011598889,0.151465556,0.009464443999999999,0.059698889
2015-06-12 10:30:00,0.0,0.0,0.013882222,0.08913222200000001,0.047815556,0.000968889,0.000445556,0.003734444,0.004997778,0.005753332999999999,0.003577778,0.060451110999999995,0.008984444000000001,0.059718889
2015-06-12 11:00:00,0.0,0.0,0.013715556,0.08883444400000001,0.047203333,0.000945555,0.00044666599999999997,0.0037233329999999997,0.005033334,0.005588889,0.003845555,0.16099333300000002,0.009404444,0.059643334
2015-06-12 11:30:00,0.0,0.0,0.013726666,0.088872222,0.046645556000000005,0.000953333,0.000456667,0.0037400000000000003,0.004994444000000001,0.005771111,0.003452222,0.031689999999999996,0.008853333,0.059848889
2015-06-12 12:00:00,0.0,0.0,0.013756667,0.089325556,0.041416666000000005,0.0009644440000000001,0.00044333299999999996,0.003733334,0.005095556,0.005593333,0.0039444449999999995,0.195661111,0.009624445,0.059501110999999995
2015-06-12 12:30:00,0.0,0.0,0.01369,0.088792222,0.040918889,0.000958889,0.000435555,0.0037322220000000003,0.0049499999999999995,0.005756667,0.003456667,0.037637777,0.008814444,0.059746666000000004
2015-06-12 13:00:00,0.0,0.0,0.013617777000000001,0.088231111,0.039961111,0.000966666,0.000421111,0.003696666,0.004978889,0.005506667,0.0039044450000000003,0.180516667,0.009312222,0.058962222
2015-06-12 13:30:00,0.0,0.0,0.013886667,0.089125555,0.047072222,0.001702222,0.00043,0.003744444,0.004927778000000001,0.005814444,0.003433334,0.016913333,0.008638889,0.059266666
2015-06-12 14:00:00,0.0,0.0,0.013772222,0.089707777,0.047193334,0.000966667,0.000433334,0.003715556,0.0050511110000000005,0.005576666,0.003965555,0.193613333,0.009544445,0.059153333
2015-06-12 14:30:00,0.0,0.0,0.013744445000000001,0.090225555,0.04782,0.000947777,0.000458889,0.0037400000000000003,0.004955555,0.00584,0.0034000000000000002,0.015972223,0.008816667,0.059284445000000005
2015-06-12 15:00:00,0.0,0.0,0.013757778,0.090141111,0.047277777,0.000955556,0.000448889,0.003728889,0.0050733340000000005,0.005626667,0.0039011109999999996,0.17714000000000002,0.009559999999999999,0.059027778
2015-06-12 15:30:00,0.0,0.0,0.013711111000000002,0.08978333299999999,0.045160000000000006,0.000937778,0.000457778,0.0037322220000000003,0.004966667,0.005791111,0.0035066669999999998,0.050333332999999994,0.008916667,0.059221111
2015-06-12 16:00:00,0.0,0.0,0.013658888000000001,0.088896667,0.044871112000000005,0.000947777,0.000444444,0.0037099999999999998,0.004971111,0.005631111,0.003708889,0.11733555600000001,0.009118889,0.058992222
2015-06-12 16:30:00,0.0,0.0,0.013684444,0.088246666,0.046756666,0.0009488890000000001,0.00043,0.003725555,0.005,0.0055977779999999994,0.003686666,0.11157333300000001,0.009066667,0.058895556
2015-06-12 17:00:00,0.0,0.0,0.042835556,0.08875,0.047411111,0.000985556,0.000432223,0.0037655559999999998,0.005004444,0.005691111,0.003541112,0.061375555,0.00895,0.059145556
2015-06-12 17:30:00,0.0,0.0,0.08858111099999999,0.089906667,0.047507778,0.0010044440000000002,0.000437778,0.0037933339999999998,0.005086667,0.0057522219999999995,0.022496667,0.159126666,0.009455556,0.059167778000000004
2015-06-12 18:00:00,0.0,0.0,0.108536667,0.09037777699999999,0.048118889,0.00093,0.000425556,0.003805556,0.005011111,0.006027777,0.042608889,0.069012222,0.035676667,0.059594443999999996
2015-06-12 18:30:00,0.0,0.0,0.107248888,0.08894666700000001,0.04729,0.000961111,0.00048,0.0037422230000000003,0.005015556,0.005693333,0.042679999999999996,0.255847778,0.009773333,0.059242222
2015-06-12 19:00:00,0.0,0.0,0.107185555,0.089011112,0.047086667,0.000963333,0.00047444399999999997,0.003736667,0.005008889000000001,0.0057,0.042575556,0.25163,0.009734444,0.059441111000000005
2015-06-12 19:30:00,0.0,0.0,0.107771111,0.090481111,0.057253333000000003,0.0009844440000000001,0.00048222200000000003,0.003804444,0.005105556000000001,0.00588,0.055952222,0.24349111099999998,0.009837778,0.059241111
2015-06-12 20:00:00,0.0,0.0,0.105273333,0.090506666,0.060118889,0.000965556,0.000477778,0.003792222,0.005027778,0.005958888,0.042376667,0.142866667,0.009432222,0.059227777999999995
2015-06-12 20:30:00,0.0,0.0,0.013884444,0.09130666600000001,0.059368887999999995,0.000956667,0.000437778,0.003805555,0.005096667,0.006014445,0.042507777999999996,0.1421,0.009473333,0.061803333
2015-06-12 21:00:00,0.0,0.0,0.026198889000000003,0.091781111,0.052776667,0.001093333,0.00044666599999999997,0.003798889,0.005125556,0.005941111000000001,0.042777778,0.243607778,0.009913334,0.061399999999999996
2015-06-12 21:30:00,0.0,0.0,0.053292222,0.09123888899999999,0.049303334000000004,0.000982223,0.000434445,0.037083333999999996,0.005063334,0.005952222,0.042566667,0.191292222,0.009628889,0.061404445
2015-06-12 22:00:00,0.0,0.0,0.052644444,0.081478889,0.048713333,0.00094,0.000461111,0.040297778,0.004976666,0.006012221999999999,0.04215,0.13146,0.009207778,0.061483334
2015-06-12 22:30:00,0.0,0.0,0.019986667,0.009348888999999999,0.07271888900000001,0.001675556,0.000488889,0.069663333,0.00504,0.00596,0.042637778,0.21704777800000002,0.009682222,0.061371111
2015-06-12 23:00:00,0.0,0.0,0.015136667,0.009852222,0.065795556,0.002005556,0.000405556,0.00395,0.004061111,0.011201111,0.9828466659999999,0.184217777,0.008334444,0.061796667
2015-06-12 23:30:00,0.0,0.0,0.013763332999999999,0.009343332999999999,0.060348889,0.0008777769999999999,0.000443334,0.003871111,0.004572222000000001,0.008342222,0.47749111099999997,0.212382222,0.009136667000000001,0.061491111
2015-06-13 00:00:00,0.0,0.0,0.01388,0.009507778,0.058072222,0.000848889,0.000427778,0.003995556,0.004052221999999999,0.011362222,0.997755556,0.170845556,0.008461111,0.06193
2015-06-13 00:30:00,0.0,0.0,0.013897778,0.009412223,0.054496666,0.000968889,0.000491112,0.003926667,0.005147778,0.005935555,0.010288888999999999,0.203174444,0.009895555,0.061506667
2015-06-13 01:00:00,0.0,0.0,0.013927777,0.009414444,0.049572222,0.000973333,0.000492223,0.003927778,0.005142222,0.005953333,0.007065556000000001,0.17088,0.009771110999999999,0.061528889
2015-06-13 01:30:00,0.0,0.0,0.013878889,0.009352222,0.049028889,0.000975556,0.00044333299999999996,0.003881111,0.005220000000000001,0.00583,0.007177778,0.213336667,0.009868888999999999,0.061384444999999996
2015-06-13 02:00:00,0.0,0.0,0.013877778,0.009345555,0.048350000000000004,0.000977778,0.00043666699999999996,0.003875556,0.005222222,0.005824444,0.005063333,0.200587777,0.009831111,0.061391111
2015-06-13 02:30:00,0.0,0.0,0.013884444999999999,0.009384444,0.049116666,0.0009733329999999999,0.000458889,0.0038900000000000002,0.005191111,0.005811111,0.004832222000000001,0.222172222,0.009941111,0.061335556
2015-06-13 03:00:00,0.0,0.0,0.013863332999999999,0.009417777,0.048417777999999995,0.000967778,0.000474445,0.003907778000000001,0.005073332999999999,0.005924445,0.004558889,0.137301111,0.009536666999999999,0.061441111
2015-06-13 03:30:00,0.0,0.0,0.013895555,0.009432223,0.048786667,0.000974445,0.000484444,0.00391,0.005153334,0.00577,0.004974444,0.25494,0.010068889000000001,0.061258889
2015-06-13 04:00:00,0.0,0.0,0.013905556,0.009397777999999999,0.048681111,0.000988889,0.00048222200000000003,0.0039044450000000003,0.005346667,0.005281111,0.0060777769999999995,0.569915556,0.011405556,0.060724444
2015-06-13 04:30:00,0.0,0.0,0.01389,0.009396666000000001,0.04824,0.000988889,0.000486666,0.003923333,0.00532,0.005306667,0.006037778000000001,0.548347778,0.011276666,0.060828889
2015-06-13 05:00:00,0.0,0.0,0.013878887999999999,0.00944,0.048806667,0.000974445,0.00048555600000000005,0.003921111999999999,0.0051544450000000006,0.005773333,0.005036667,0.273482222,0.010048889,0.061272222
2015-06-13 05:30:00,0.0,0.0,0.013886667,0.009424444,0.048327777,0.000967777,0.000498889,0.003912222999999999,0.00518,0.0058200000000000005,0.0049911109999999995,0.265811111,0.010072221999999999,0.061402223
2015-06-13 06:00:00,0.0,0.0,0.013865556000000001,0.009351110999999999,0.049152221999999995,0.000944444,0.00047888900000000003,0.0038544449999999997,0.005180000000000001,0.0058,0.004948889,0.262251111,0.010110000000000001,0.061431111
2015-06-13 06:30:00,0.0,0.0,0.179774444,0.015237778,0.048494444,0.000756666,0.000303334,0.004603332999999999,0.005125556,0.006022222,0.034936667,0.251734444,0.009930000000000001,0.060288889
2015-06-13 07:00:00,0.0,0.0,0.23783444399999998,0.095124444,0.047541111,0.000614444,0.000161111,0.005023333,0.570096666,0.007557778,0.041901111000000005,0.15353666700000002,0.009095556000000001,0.059985554999999996
2015-06-13 07:30:00,0.0,0.0,0.23729,0.008953333,0.047601111,0.000875555,0.000364445,0.004151111,0.171507778,0.0062855559999999994,0.042179999999999995,0.247987778,0.009601110999999999,0.059633333
2015-06-13 08:00:00,0.0,0.0,0.23670111100000002,0.041080000000000005,0.047021111000000004,0.000917777,0.00044222200000000004,0.003792222,0.178748889,0.006213333999999999,0.04211,0.267946667,0.009522222,0.059674445
2015-06-13 08:30:00,0.0,0.0,0.237387778,0.058765555000000004,0.047632222,0.000853333,0.000396666,0.003835555,0.165264444,0.00647,0.041606667,0.115354444,0.008884444,0.060116666
2015-06-13 09:00:00,0.0,0.0,0.198331111,0.016715556,0.047202222,0.000854444,0.00039888900000000004,0.006827777,0.016328889,0.005856666999999999,0.042256667,0.209098889,0.009416666,0.06071
2015-06-13 09:30:00,0.0,0.0,0.09460555600000001,0.00864,0.047274444,0.001111111,0.000553333,0.004113333,0.0052211110000000005,0.005714444,0.020895556,0.182162222,0.009307778,0.060275556
2015-06-13 10:00:00,0.0,0.0,0.01488,0.007712222,0.047358889,0.00202,0.001136667,0.005086666,0.005153334,0.00566,0.003793333,0.24803555500000002,0.009483334,0.058642223
2015-06-13 10:30:00,0.0,0.0,0.014028889,0.008526667,0.047147778,0.001403334,0.00027888900000000005,0.004193334,0.005053333,0.00562,0.0038011119999999997,0.169151111,0.009356666,0.059152222000000004
2015-06-13 11:00:00,0.0,0.0,0.013754444000000001,0.008868889,0.047788889,0.0009500000000000001,0.000461111,0.003754444,0.005138889000000001,0.005504444,0.004108889,0.251556667,0.009853334,0.058997778
2015-06-13 11:30:00,0.0,0.0,0.013754445,0.008871111000000001,0.047414445,0.000941111,0.00046,0.0037588889999999996,0.005075556,0.00567,0.003778889,0.145386666,0.009399999999999999,0.059177778
2015-06-13 12:00:00,0.0,0.0,0.013745555999999999,0.008867778,0.047934444,0.000944444,0.000455556,0.003746666,0.005108888,0.005533333,0.004075556,0.236373334,0.009816667000000001,0.059057778
2015-06-13 12:30:00,0.0,0.0,0.013748889,0.008883334,0.047476666,0.000945556,0.000463333,0.003773333,0.0050644439999999995,0.005684445,0.003826667,0.159043333,0.009457778,0.059331111000000006
2015-06-13 13:00:00,0.0,0.0,0.013722223,0.008935556,0.047301111,0.000953333,0.000448888,0.003751111,0.005081110999999999,0.005657776999999999,0.003882222,0.180418889,0.009513332999999999,0.059207777
2015-06-13 13:30:00,0.0,0.0,0.013687778,0.00891,0.047466667000000004,0.0009488890000000001,0.000448889,0.003734444,0.005035555,0.005687777,0.003722223,0.126825556,0.009229999999999999,0.059243332999999995
2015-06-13 14:00:00,0.0,0.0,0.013686667,0.019224444,0.046752221999999996,0.000915555,0.000416666,0.003742222,0.0049499999999999995,0.0057866670000000005,0.003416667,0.018562223000000003,0.008606667,0.064642223
2015-06-13 14:30:00,0.0,0.0,0.013608888999999999,0.008897777999999999,0.04709,0.00084,0.00035,0.003728889,0.005074444,0.005643333,0.0036711110000000003,0.096847778,0.008827778000000001,0.061087777999999995
2015-06-13 15:00:00,0.0,0.0,0.013624445,0.008883333,0.046672222,0.0008533340000000001,0.000362222,0.003732223,0.005035556,0.0056633329999999996,0.003587778,0.074784444,0.008771111,0.059898889
2015-06-13 15:30:00,0.0,0.0,0.01437,0.008132223,0.046766666,0.001527778,0.001171111,0.004573334,0.005066666,0.005606666,0.003893333,0.241644444,0.009444444,0.058847778
2015-06-13 16:00:00,0.0,0.0,0.01489,0.007571111,0.047226667,0.002094444,0.001411111,0.005226667,0.005044444,0.0056500000000000005,0.003752222,0.243887778,0.009241112,0.05992
2015-06-13 16:30:00,0.0,0.0,0.014007778,0.008607778,0.046843333,0.001338889,0.000306667,0.004108888,0.005011111,0.005645555,0.0037,0.127814444,0.009083332999999999,0.059284445000000005
2015-06-13 17:00:00,0.0,0.0,0.06251222199999999,0.008895556,0.048757777,0.000945556,0.000483333,0.0037755560000000002,0.005091111000000001,0.005716667,0.013174444,0.19818555599999998,0.009707778,0.059315555
2015-06-13 17:30:00,0.0,0.0,0.220182223,0.00898,0.048108888,0.000986666,0.000521111,0.003806666,0.005041111,0.005948889000000001,0.043004444,0.168901111,0.009615556,0.059502222
2015-06-13 18:00:00,0.0,0.0,0.14037,0.009055556,0.047994444,0.000973333,0.0004922220000000001,0.003815555,0.005088888,0.006004443999999999,0.026585555,0.09694333299999999,0.009334445,0.059631111
2015-06-13 18:30:00,0.0,0.0,0.033718889,0.008885556,0.048578889,0.000937778,0.000482222,0.0037988889999999997,0.0051066670000000005,0.005852222000000001,0.003752222,0.120824444,0.009503333,0.059522222
2015-06-13 19:00:00,0.0,0.0,0.017867778,0.02198,0.047666666999999996,0.0009577780000000001,0.000473334,0.003803333,0.005026667,0.005893333000000001,0.0035655549999999998,0.050221111,0.009036667,0.060027778000000004
2015-06-13 19:30:00,0.0,0.0,0.013965555000000001,0.008922222,0.047924444999999996,0.000946667,0.000474445,0.003816667,0.005095555,0.005835556,0.0037355549999999998,0.118892222,0.009426666,0.060102222
2015-06-13 20:00:00,0.0,0.0,0.013797778,0.008905556,0.047773333,0.000946667,0.00046666700000000004,0.0037933330000000003,0.005042222000000001,0.005835555,0.003631111,0.08777444499999999,0.009241112,0.059903333
2015-06-13 20:30:00,0.0,0.0,0.02691,0.008905556,0.046555556,0.000955555,0.00045222199999999995,0.0038044439999999997,0.005015555,0.005822222,0.003633333,0.08737555600000001,0.009155555999999999,0.059486667
2015-06-13 21:00:00,0.0,0.0,0.033108889,0.008898889,0.047471110999999996,0.000952222,0.000452222,0.0038144449999999996,0.005062222,0.005895556,0.0036822219999999998,0.107318889,0.009318889,0.059634444999999994
2015-06-13 21:30:00,0.0,0.0,0.033207778,0.008972222,0.048078889,0.000953334,0.00047888900000000003,0.003875556,0.005053333,0.006054444,0.009214444,0.077246667,0.00928,0.059856667
2015-06-13 22:00:00,0.0,0.0,0.033238889,0.00898,0.048787778000000004,0.0008933330000000001,0.000448889,0.003925556,0.005053334,0.006211111,0.042985555999999994,0.124264444,0.035951111,0.059894445000000004
2015-06-13 22:30:00,0.0,0.0,0.021108889,0.024558888,0.076741111,0.0008555559999999999,0.000443334,0.004006666,0.0040377780000000005,0.011212222,0.94048,0.07687444399999999,0.008055556,0.06394
2015-06-13 23:00:00,0.0,0.0,0.013942222,0.011382222,0.071784445,0.000873333,0.000452223,0.0039822220000000005,0.0043288879999999995,0.009875555,0.722222222,0.141634444,0.008641111,0.065005555
2015-06-13 23:30:00,0.0,0.0,0.013874444,0.00912,0.071563333,0.000842223,0.000437778,0.003998889,0.003978889,0.011392222,0.98282,0.06835222299999999,0.007943334,0.061297778
2015-06-14 00:00:00,0.0,0.0,0.013881111,0.009022222,0.067586666,0.000938889,0.000507778,0.0039344440000000005,0.005062223,0.005995556,0.00695,0.129461111,0.009462222,0.060855555000000006
2015-06-14 00:30:00,0.0,0.0,0.01392,0.009328888,0.051816667,0.000955556,0.000523333,0.003933333000000001,0.005066666,0.0060233330000000005,0.006837777,0.08317000000000001,0.009305556,0.061192222000000004
2015-06-14 01:00:00,0.0,0.0,0.01403,0.091673333,0.043776667000000005,0.000991111,0.000534444,0.00395,0.005141112,0.006006667,0.006454444,0.11570222200000001,0.009536666999999999,0.059668889
2015-06-14 01:30:00,0.0,0.0,0.013993333,0.091902222,0.042268889000000004,0.000987778,0.000531112,0.003936667,0.005122222,0.00598,0.004477778,0.09932,0.009401111,0.059502222
2015-06-14 02:00:00,0.0,0.0,0.01391,0.090435556,0.041999999999999996,0.00099,0.000476667,0.003897778,0.005053333,0.005912222,0.004446667,0.094348889,0.009304445000000001,0.059362223000000006
2015-06-14 02:30:00,0.0,0.0,0.013902221999999999,0.09024333300000001,0.042552222,0.000992222,0.000473334,0.003897777,0.005063333,0.00588,0.004523333,0.120281111,0.009407777999999999,0.059356667
2015-06-14 03:00:00,0.0,0.0,0.013886665999999999,0.08981555599999999,0.041924445000000005,0.000988889,0.000462223,0.003884444,0.005031111,0.005916666,0.004352222,0.06775888799999999,0.009157778,0.059434445
2015-06-14 03:30:00,0.0,0.0,0.013762222000000001,0.08834,0.041801111,0.0009933329999999999,0.000423333,0.0038133330000000003,0.005066667,0.005708889,0.0045811110000000006,0.145951111,0.009346667,0.059116667
2015-06-14 04:00:00,0.0,0.0,0.013763332999999999,0.088412222,0.041417778,0.000993334,0.000427777,0.003831111,0.004986667,0.005855555,0.0042366669999999995,0.036428889,0.008861111000000001,0.059236667
2015-06-14 04:30:00,0.0,0.0,0.013747777999999999,0.088526667,0.041486667,0.000994445,0.000416667,0.00382,0.00507,0.005681111,0.004683333,0.178052222,0.009442222,0.059045555
2015-06-14 05:00:00,0.0,0.0,0.013761111,0.089281111,0.041774444,0.000986666,0.00043000000000000004,0.003851111,0.004951111,0.005936666,0.004173334,0.018927777,0.008778888,0.059411111
2015-06-14 05:30:00,0.0,0.0,0.013766667,0.08907,0.041474444,0.000985555,0.000438889,0.0038011110000000002,0.005065556000000001,0.005687778,0.004734444,0.198297778,0.009563334,0.059174445
2015-06-14 06:00:00,0.0,0.0,0.013801111,0.068004445,0.041943334,0.0009677780000000001,0.000434445,0.003795556,0.005001111000000001,0.0059566670000000006,0.004184444000000001,0.018758889,0.008855556,0.059485554999999996
2015-06-14 06:30:00,0.0,0.0,0.053599999999999995,0.008967778,0.041435556,0.000916667,0.00039888900000000004,0.003796667,0.005166666,0.00585,0.019215555999999998,0.17334444400000001,0.009336666,0.059505556
2015-06-14 07:00:00,0.0,0.0,0.163211111,0.015282222000000002,0.067383333,0.000668889,0.00030000000000000003,0.0038266669999999997,0.49454666700000005,0.00746,0.042128889,0.049715555999999994,0.11838333300000001,0.060712222999999996
2015-06-14 07:30:00,0.0,0.0,0.238477778,0.009516667,0.065942222,0.000745556,0.000357777,0.003888888,0.188482222,0.006573334,0.042144445,0.18195,0.06393,0.061468889
2015-06-14 08:00:00,0.0,0.0,0.23795222300000002,0.009483334,0.057767778,0.000713333,0.000323334,0.003872222,0.16925333399999998,0.006636666,0.041595555,0.05072,0.062872222,0.061476666
2015-06-14 08:30:00,0.0,0.0,0.238335556,0.032074445,0.066752223,0.000702223,0.000348889,0.003863333,0.16373222199999998,0.006537777,0.041926666,0.18869111100000002,0.063955556,0.06265222200000001
2015-06-14 09:00:00,0.0,0.0,0.23799,0.069598889,0.064963333,0.00071,0.00035999999999999997,0.0038422229999999996,0.020715556000000003,0.0062366669999999996,0.041731112,0.086311112,0.06324444400000001,0.064921112
2015-06-14 09:30:00,0.0,0.0,0.231055556,0.024953332999999998,0.06453,0.000938889,0.00032888899999999996,0.004078889,0.005203334,0.0061377770000000005,0.041721112000000005,0.11160444500000001,0.063016666,0.061422222
2015-06-14 10:00:00,0.0,0.0,0.18316222199999999,0.008117777,0.06154,0.002012222,0.001557778,0.00532,0.004982222,0.00618,0.041235556,0.10987,0.061486666,0.060343334
2015-06-14 10:30:00,0.0,0.0,0.042208889,0.009075555999999999,0.05795,0.001152222,0.000413334,0.003952222,0.005055556,0.0055,0.010542223,0.24947888899999998,0.019091111,0.060838889
2015-06-14 11:00:00,0.0,0.0,0.013731112,0.009232222,0.052672223000000004,0.000928889,0.000465555,0.003755555,0.005101111,0.005521111,0.0041177769999999995,0.247701111,0.009823334,0.060923332999999996
2015-06-14 11:30:00,0.0,0.0,0.013665555,0.009236667,0.049376666,0.000513333,0.000235555,0.003746667,0.0062155560000000006,0.445364445,0.00566,0.20518666600000002,0.184575556,0.061302222
2015-06-14 12:00:00,0.0,0.0,0.013825555,0.009242222,0.046546666,0.0009488879999999999,0.00046444400000000005,0.003721111,0.007832222,0.930514444,0.009559999999999999,0.23617222300000001,0.010461112,0.060200000000000004
2015-06-14 12:30:00,0.0,0.0,0.0137,0.009253332999999999,0.041948889,0.0009422219999999999,0.000447778,0.0037322220000000003,0.005092223,0.005481112,0.00425,0.282145555,0.009871111,0.062456667
2015-06-14 13:00:00,0.0,0.0,0.013622222,0.009224444,0.037432222,0.000927778,0.000435555,0.003725556,0.005022222,0.0055688890000000005,0.003983334,0.19454444399999998,0.009353332999999998,0.059644445000000004
2015-06-14 13:30:00,0.0,0.0,0.013635555,0.009198889,0.036803334,0.0009422219999999999,0.000428889,0.003728889,0.005039999999999999,0.005475555,0.004141112000000001,0.25294,0.009647778,0.059014444
2015-06-14 14:00:00,0.0,0.0,0.013718889,0.00925,0.03744,0.0009422219999999999,0.000441111,0.0037455550000000002,0.0050799999999999994,0.0055466660000000004,0.00414,0.254293333,0.009775555,0.05902
2015-06-14 14:30:00,0.0,0.0,0.013732222,0.009272223,0.037152222,0.000951112,0.000444444,0.0037400000000000003,0.005096667,0.0055,0.00423,0.27477777800000003,0.009832222,0.058963333
2015-06-14 15:00:00,0.0,0.0,0.013662222,0.009224445,0.03699,0.000946666,0.00043888900000000003,0.003735556,0.005051111,0.005516666999999999,0.004115555,0.24935333399999998,0.009705556,0.058958889
2015-06-14 15:30:00,0.0,0.0,0.013655555,0.009234445,0.036985556,0.0009400000000000001,0.000441111,0.003726667,0.005027778,0.005581111,0.003957778,0.20118,0.009494444000000001,0.059166667
2015-06-14 16:00:00,0.0,0.0,0.013661111,0.009246666,0.037085555,0.000945555,0.000438889,0.00373,0.0050722219999999995,0.0055088889999999995,0.004156667,0.261028889,0.009763333,0.059034445000000005
2015-06-14 16:30:00,0.0,0.0,0.013701111,0.009253332999999999,0.037680000000000005,0.000945556,0.00043888900000000003,0.00374,0.005056667,0.0056,0.003947778,0.195605555,0.009543334,0.059045556
2015-06-14 17:00:00,0.0,0.0,0.013733334,0.009265556000000001,0.037438889,0.000945555,0.000444444,0.0037377779999999998,0.005075556,0.005586667,0.003967778,0.20412666699999998,0.009596666,0.059055556
2015-06-14 17:30:00,0.0,0.0,0.22226,0.009251111,0.038847777,0.001168889,0.0006422229999999999,0.003744444,0.007691112,1.07382,0.007946667000000001,0.221458889,0.483744444,0.061942222000000005
2015-06-14 18:00:00,0.0,0.0,0.240283333,0.009365556,0.038263333,0.000605555,0.00029111100000000004,0.003802222,0.00523,0.069393333,0.004161111,0.263477778,0.160783333,0.060537777
2015-06-14 18:30:00,0.0,0.0,0.133441111,0.009321111,0.037867777000000005,0.000988889,0.0005,0.003774444,0.005103333,0.005553333000000001,0.004136666,0.253325555,0.009865555000000002,0.05943
2015-06-14 19:00:00,0.0,0.0,0.013764444,0.009247778,0.038138888999999995,0.0009577780000000001,0.000464444,0.0037600000000000003,0.005108889,0.005554444,0.0041,0.238293334,0.009784445,0.060356667
2015-06-14 19:30:00,0.0,0.0,0.013735556,0.009256666,0.048047778,0.000951111,0.00046777799999999997,0.00378,0.005085555,0.005622223,0.003961111,0.198025556,0.009594445,0.060876665999999996
2015-06-14 20:00:00,0.0,0.0,0.059594445,0.009298889,0.08031444500000001,0.000946667,0.00046777799999999997,0.003795555,0.005134445,0.005555555,0.004158889000000001,0.256828889,0.009899999999999999,0.059728889
